,ticker,year,Выручка,Операционная прибыль,EBITDA,Чистая прибыль,Опер.денежный поток,CAPEX,FCF,"Див доход, ао",Дивиденды/прибыль,Опер. расходы,Себестоимость,Амортизация,Расх на персонал,Процентные расходы,Активы,Чистые активы,Долг,Чистый долг,Цена акции ао,Число акций ао,Капитализация,EV,Баланс стоимость,EPS,FCF/акцию,BV/акцию,Рентаб EBITDA,Чистая рентаб,Доходность FCF,ROE,ROA,P/E,P/FCF,P/S,P/BV,EV/EBITDA,Долг/EBITDA,R&D/CAPEX,CAPEX/Выручка,total_price,total_price_target,revenue,total_price_momentum,momentum,lin_reg_pred,log_reg_pred
0,ENPG,2022,1134.0,137.5,213.8,74.2,39.2,117.3,-39.1,0.0,0.0,170.5,826.4,49.4,130.1,67.7,2158.0,526.1,956.6,712.1,374.0,638.8,238.9,951.0,356.1,116.2,-61.2,557.5,18.8,6.5,-16.4,14.1,3.4,3.22,-6.12,0.21,0.67,4.45,3.33,0.0,10.0,374.0,440.2,0.1629733716778293,885.0,-0.8613318475933976,0.2554622992353061,0.4795673779732199
1,ENPG,2023,1249.0,87.8,183.9,50.8,232.0,123.4,58.0,0.0,0.0,192.0,969.0,65.2,133.5,58.1,2367.0,620.7,992.3,781.8,440.2,638.8,281.2,1063.0,433.6,79.5,90.8,678.7,14.7,4.1,20.6,8.2,2.1,5.54,4.85,0.23,0.65,5.78,4.25,0.0,10.0,440.2,347.3,-0.2370402093423329,374.0,0.1629733716778293,-0.07586743282781801,0.4307044026312192
2,ENPG,2024,1335.0,137.2,266.7,90.8,151.1,171.1,-91.4,0.0,0.0,172.0,931.0,68.6,168.4,84.7,2503.0,687.3,980.8,808.8,347.3,638.8,221.8,1031.0,512.3,142.1,-143.1,801.9,20.0,6.8,-41.2,13.2,3.6,2.44,-2.43,0.17,0.43,3.86,3.03,0.0,13.0,347.3,454.4,0.2687889076569132,440.2,-0.2370402093423329,0.10197189043987205,0.477232318292889
3,HEAD,2022,18.1,6.92,9.16,6.01,7.67,0.45,7.0,0.0,0.0,9.98,,1.2,5.75,0.756,23.9,6.78,7.57,-1.78,1211.0,50.6,61.3,59.5,-5.73,118.7,138.2,-113.2,50.6,33.2,11.4,88.7,25.2,10.2,8.76,3.39,-10.7,6.5,-0.19,0.0,2.0,1211.0,2951.0,0.890697631389847,3899.408,-1.1693782821708432,0.38000802927991634,0.5455564755974022
4,HEAD,2023,29.4,15.8,17.4,12.5,16.4,0.517,16.4,0.0,0.0,12.5,,1.2,6.7,0.571,36.8,12.5,3.14,-19.5,2951.0,50.6,149.4,130.0,0.51,246.5,324.7,10.1,59.0,42.4,11.0,100.0,33.9,12.0,9.09,5.07,293.0,7.48,-1.12,0.0,2.0,2951.0,4604.01,0.4447835669208017,1211.0,0.890697631389847,-0.2721552161540857,0.4827012576216498
5,HEAD,2024,39.6,20.3,23.2,24.4,23.7,0.592,26.0,24.5,164.0,18.1,,1.3,7.9,0.41,24.5,-2.12,1.5,-4.04,3698.0,50.6,187.3,183.2,-16.5,482.7,513.5,-326.1,58.6,61.7,13.9,-1152.8,99.8,7.66,7.2,4.73,-11.3,7.89,-0.17,0.0,1.0,4604.01,3372.12,-0.3113860361865919,2951.0,0.4447835669208017,0.08313775374120938,0.5355570370072454
6,HNFG,2022,12.4,3.03,3.12,1.8,1.68,1.95,-1.19,0.0,0.0,5.49,3.97,1.8,1.79,1.09,14.4,3.7,4.42,3.86,675.0,36.0,24.3,28.2,1.04,50.0,-33.1,28.9,25.2,14.5,-4.9,48.6,12.5,13.5,-20.4,1.96,23.4,9.03,1.24,0.0,16.0,675.0,552.6674999999999,-0.1999561360057641,675.0,0.0,-0.1560635609147856,0.39105918574590826
7,HNFG,2023,16.8,4.56,4.51,2.47,4.51,1.35,1.92,1.5,0.0,7.07,5.13,2.2,2.26,0.405,20.1,7.81,2.07,-0.5,544.5,40.4,22.0,21.5,5.32,61.1,47.5,131.5,26.9,14.7,8.7,31.6,12.3,8.92,11.5,1.31,4.14,4.77,-0.11,0.0,8.0,552.6674999999999,651.354,0.1642967183495301,675.0,-0.1999561360057641,0.09797820957017987,0.5031695004541694
8,HNFG,2024,20.8,5.34,5.37,3.21,4.3,1.93,1.09,6.5,50.0,8.88,6.62,2.6,2.79,0.403,22.6,8.93,2.06,0.5,611.6,40.4,24.7,25.2,6.5,79.4,26.9,160.6,25.7,15.4,4.4,35.9,14.2,7.71,22.7,1.19,3.81,4.7,0.09,0.0,9.0,651.354,518.0,-0.2290780309568126,552.6674999999999,0.1642967183495301,-0.056592682938086995,0.48913026998607484
9,IVAT,2022,1.38,1.03,1.07,1.0,1.05,0.592,0.438,0.0,0.0,0.224,0.215,0.1,0.152,,3.34,2.6,0.06,-0.3,300.0,100.0,30.0,29.7,0.77,10.0,4.38,7.7,77.5,72.5,1.5,38.5,29.9,30.0,68.5,21.7,39.0,27.8,-0.28,0.0,43.0,300.0,300.0,0.0,300.0,0.0,-0.3037528047485021,0.3156872979708969
10,IVAT,2023,2.45,1.76,1.95,1.76,0.702,0.648,0.224,0.0,0.0,0.37,0.326,0.2,0.215,,4.95,3.79,0.861,0.6,300.0,100.0,30.0,30.6,1.72,17.6,2.24,17.2,79.7,72.0,0.7,46.5,35.6,17.0,133.9,12.2,17.4,15.7,0.3,0.0,26.0,300.0,198.9,-0.4109802887962745,300.0,0.0,-0.22881575059149184,0.35622456690112625
11,IVAT,2024,3.33,1.95,2.33,1.9,1.71,1.5,0.185,0.0,0.0,0.84,0.536,0.3,0.41,0.048,6.99,5.1,0.51,0.27,198.9,100.0,19.9,20.2,1.67,19.0,1.85,16.7,70.0,57.0,0.9,37.2,27.1,10.5,107.5,5.98,11.9,8.65,0.12,0.0,45.0,198.9,169.4,-0.1605394036419725,300.0,-0.4109802887962745,-0.07607292433733936,0.3766354430594109
12,OZON,2022,277.1,-44.1,-3.22,-58.2,-18.8,35.6,-60.7,0.0,0.0,76.8,244.4,19.8,58.7,8.35,284.8,-16.7,94.1,3.65,1405.0,203.7,286.2,289.9,-17.3,-285.6,-297.9,-85.0,-1.2,-21.0,-21.2,349.5,-20.4,-4.92,-4.72,1.03,-16.5,-90.0,-1.13,0.0,13.0,1405.0,2832.0,0.7009458730457642,2279.0,-0.4836994474778382,0.36801720144452954,0.6694276375490027
13,OZON,2023,424.3,-32.8,4.21,-42.7,87.7,29.2,-64.4,0.0,0.0,77.2,379.9,28.1,79.5,17.7,476.0,-66.6,641.8,421.7,2832.0,216.4,612.9,1035.0,-67.2,-197.2,-297.7,-310.5,1.0,-10.1,-10.5,64.1,-9.0,-14.4,-9.51,1.44,-9.12,245.7,100.2,0.0,7.0,2832.0,3204.0,0.1234168533746395,1405.0,0.7009458730457642,-0.443867544243525,0.342737575045303
14,OZON,2024,615.7,-9.5,40.1,-59.4,286.3,70.4,-84.3,0.0,0.0,115.7,515.8,43.3,147.2,24.5,890.0,-132.5,641.9,184.0,3204.0,216.4,693.3,877.3,-133.2,-274.7,-389.5,-615.5,6.5,-9.7,-12.2,44.9,-6.7,-11.7,-8.22,1.13,-5.2,21.9,4.59,0.0,11.0,3204.0,4638.84,0.3700643057768418,2832.0,0.1234168533746395,-0.2407859785279644,0.39371763385877506
18,X5,2022,2605.0,97.6,186.8,52.2,155.2,81.6,79.2,0.0,0.0,529.1,1979.0,,208.5,18.4,1352.0,133.1,234.5,191.3,1502.0,271.6,407.8,599.1,20.2,192.2,291.6,74.4,7.2,2.0,19.4,39.2,3.9,7.81,5.15,0.16,20.2,3.21,1.02,0.0,3.0,1502.0,2181.0,0.372985933877549,1953.0,-0.2625690985525988,0.14900584235939807,0.5199868222040918
19,X5,2023,3146.0,118.2,218.0,90.3,200.1,148.4,66.0,0.0,0.0,613.0,2378.0,84.6,315.4,19.8,1583.0,209.3,228.2,187.4,2181.0,271.6,592.3,779.7,47.0,332.4,243.0,173.1,6.9,2.9,11.1,43.1,5.7,6.56,8.97,0.19,12.6,3.58,0.86,0.0,5.0,2181.0,3446.8,0.4576627771639828,1502.0,0.372985933877549,-0.09447569519830952,0.49906844776817244
20,X5,2024,3908.0,139.6,256.2,110.1,277.4,157.2,47.5,23.1,144.0,756.0,2958.0,97.8,410.0,34.1,1843.0,271.2,288.7,28.1,2800.0,271.6,760.4,788.5,98.4,405.4,174.9,362.3,6.6,2.8,6.2,40.6,6.0,6.91,16.0,0.19,7.73,3.08,0.11,0.0,4.0,3446.8,3011.0,-0.1351740148838779,2181.0,0.4576627771639828,-0.07742296467617378,0.5223017226210578
21,ALRS,2022,295.4,118.0,140.6,100.4,88.4,40.9,50.3,0.0,0.0,26.5,154.6,22.6,58.0,3.1,520.6,322.3,105.4,9.55,58.8,7365.0,433.1,442.6,320.9,13.6,6.83,43.6,47.6,34.0,11.6,31.1,19.3,4.32,8.6,1.47,1.35,3.15,0.07,0.0,14.0,58.8,75.37679999999999,0.2483576804546461,131.32000000000002,-0.8034952377288109,0.2598261630213032,0.52135792319912
22,ALRS,2023,322.6,106.3,134.7,85.1,65.9,63.7,2.65,8.3,50.0,22.7,175.6,28.4,80.7,3.37,596.6,381.9,135.4,36.1,69.6,7365.0,512.8,548.9,380.5,11.6,0.36,51.7,41.8,26.4,0.5,22.3,14.3,6.02,193.5,1.59,1.35,4.07,0.27,0.0,20.0,75.37679999999999,59.9725,-0.2286134115372873,58.8,0.2483576804546461,-0.10676786748771791,0.46671368155422255
23,ALRS,2024,239.1,30.5,78.6,21.2,41.3,58.9,-17.6,4.3,86.0,28.1,157.5,33.3,90.6,8.44,658.7,371.0,196.6,107.9,57.5,7365.0,423.8,531.7,366.3,2.87,-2.39,49.7,32.9,8.8,-4.2,5.7,3.2,20.0,-24.1,1.77,1.16,6.76,1.37,0.0,25.0,59.9725,41.4,-0.3706052429906715,75.37679999999999,-0.2286134115372873,0.02882739308659879,0.4002460272186058
24,AFKS,2021,773.2,155.8,264.7,-8.9,121.6,167.2,-52.4,0.0,0.0,295.6,363.4,134.2,159.9,71.5,1755.0,85.4,851.1,769.2,23.4,9650.0,226.1,995.3,-143.7,-0.92,-5.43,-14.9,34.2,-1.2,-23.2,-10.4,-0.5,-25.4,-4.31,0.29,-1.57,3.76,2.91,0.0,22.0,23.4,12.3165,-0.6417961955288395,29.1168,-0.2185793048165788,0.09031516674691081,0.478288253361567
25,AFKS,2022,912.7,161.3,271.8,19.4,49.0,158.6,-119.3,3.5,20.0,296.8,454.6,145.8,183.7,115.8,2098.0,105.2,1061.0,926.7,11.9,9650.0,114.5,1041.0,-154.1,2.01,-12.4,-16.0,29.8,2.1,-104.2,18.5,0.9,5.9,-0.96,0.13,-0.74,3.83,3.41,0.0,17.0,12.3165,16.512,0.2931475624643362,23.4,-0.6417961955288395,0.18784072841958124,0.4567936641439535
26,AFKS,2023,1046.0,115.5,263.5,-31.5,74.1,149.3,-99.4,3.2,0.0,227.9,543.5,148.0,219.7,130.3,2349.0,66.3,1199.0,1062.0,16.0,9650.0,154.6,1216.0,-191.1,-3.27,-10.3,-19.8,25.2,-3.0,-64.3,-47.6,-1.3,-4.9,-1.56,0.15,-0.81,4.62,4.03,0.0,14.0,16.512,15.2,-0.0827919614469215,12.3165,0.2931475624643362,-0.0759778957694311,0.458113372327706
27,ABRD,2021,11.6,2.23,2.93,1.35,0.879,0.746,0.572,1.8,25.0,1.65,5.99,,1.2,0.493,21.6,11.2,6.4,6.21,192.5,98.0,18.9,25.1,11.2,13.8,5.84,114.1,25.3,11.6,3.0,12.0,6.2,14.0,33.0,1.63,1.69,8.56,2.12,0.0,6.0,195.965,191.191,-0.0246631434764566,202.293,-0.0317810696427397,0.008294741293918176,0.4304303136379843
28,ABRD,2022,13.8,2.74,3.38,1.75,0.805,1.36,-0.672,0.1,1.0,2.74,6.33,,1.56,0.627,24.6,12.6,7.47,7.13,191.0,98.0,18.7,25.8,12.6,17.9,-6.86,128.2,24.5,12.7,-3.6,13.9,7.1,10.7,-27.9,1.36,1.49,7.65,2.11,0.0,10.0,191.191,273.2968,0.3572854557407924,195.965,-0.0246631434764566,-0.02649506537826842,0.4223907887285835
29,ABRD,2023,12.5,1.67,2.9,1.28,-0.56,1.42,-1.98,3.6,72.0,3.2,7.11,0.7,2.57,0.811,27.7,13.4,8.87,8.74,263.8,98.0,25.9,34.6,13.4,13.1,-20.2,136.5,23.2,10.2,-7.7,9.6,4.6,20.2,-13.1,2.06,1.93,11.9,3.01,0.0,11.0,273.2968,179.046,-0.4229156280540641,191.191,0.3572854557407924,-0.1968379903366281,0.37452765351678585
33,AKRN,2022,257.2,120.3,136.3,90.4,65.5,29.5,36.0,0.0,0.0,45.5,91.5,12.0,16.8,2.1,320.8,168.2,77.9,39.4,18210.0,36.8,669.4,708.8,163.9,2459.0,979.3,4460.0,53.0,35.1,5.4,53.7,28.2,7.4,18.6,2.6,4.08,5.2,0.29,0.0,11.0,18210.0,19281.504,0.0571754006991488,13329.36,0.312001772704513,-0.14858192198785317,0.46391752327362495
34,AKRN,2023,179.5,73.1,68.7,35.7,62.4,45.3,16.6,2.3,44.0,15.8,90.5,12.5,20.3,6.3,387.7,203.5,103.5,25.1,18848.0,36.8,692.9,718.0,203.5,971.2,451.8,5536.0,38.3,19.9,2.4,17.5,9.2,19.4,41.7,3.86,3.4,10.4,0.37,0.0,25.0,19281.504,18321.64,-0.051063419548671,18210.0,0.0571754006991488,-0.16671078848587428,0.3808237256119182
35,AKRN,2024,198.2,52.1,60.7,30.4,24.1,46.5,-19.2,3.0,64.0,29.8,98.8,13.1,23.9,13.7,438.9,202.0,171.7,103.4,17788.0,36.8,653.9,757.3,202.0,828.1,-522.3,5495.0,30.6,15.4,-2.9,15.1,6.9,21.5,-34.1,3.3,3.24,12.5,1.7,0.0,23.0,18321.64,18100.0,-0.0121709366182142,19281.504,-0.051063419548671,-0.1265817365608672,0.3592945651477023
37,APTK,2023,67.4,4.27,5.89,0.921,7.05,1.28,1.93,0.0,0.0,18.1,45.1,6.0,8.91,2.44,53.2,-6.83,20.7,18.6,14.2,7630.0,108.5,127.1,-24.0,0.12,0.25,-3.15,8.7,1.4,1.8,-13.5,1.7,117.8,56.2,1.61,-4.52,21.6,3.16,0.0,2.0,14.2,11.5,-0.2108949292380106,11.6,0.202236866494896,-0.03006412840189579,0.39890940942938863
38,APTK,2024,87.2,6.76,8.55,0.866,6.49,1.51,0.45,0.0,0.0,22.0,58.7,6.6,11.6,4.27,60.8,-7.56,23.1,21.2,11.5,7630.0,87.7,108.9,-27.2,0.11,0.06,-3.56,9.8,1.0,0.5,-11.5,1.4,101.3,195.0,1.01,-3.23,12.7,2.47,0.0,2.0,11.5,8.49,-0.3034580350459484,14.2,-0.2108949292380106,0.1711650738989416,0.4345102249725768
39,DATA,2022,2.49,0.856,0.904,0.97,1.12,0.068,1.05,0.0,92.0,1.32,0.328,0.0,1.4,,3.02,1.83,0.075,-1.71,95.0,200.0,19.0,17.3,1.76,4.85,5.26,8.82,36.2,38.9,5.5,53.1,32.2,19.6,18.1,7.62,10.8,19.1,-1.89,0.0,3.0,95.0,95.0,0.0,95.0,0.0,-0.06807883488047395,0.4568846140435063
40,DATA,2023,3.95,1.6,1.66,1.46,1.12,0.145,0.97,0.0,100.0,2.1,0.261,0.1,1.92,,3.36,1.81,0.07,-1.18,95.0,200.0,19.0,17.8,1.66,7.28,4.85,8.28,42.1,36.9,5.1,80.4,43.4,13.0,19.6,4.81,11.5,10.7,-0.71,0.0,4.0,95.0,137.6892,0.3711220796856184,95.0,0.0,-0.06464110659971858,0.466730512438294
41,DATA,2024,6.02,1.83,2.19,1.95,1.69,0.066,1.6,2.6,41.0,3.71,0.482,0.1,3.06,,4.43,2.39,0.077,-1.29,134.2,232.6,31.2,29.9,2.28,8.39,6.88,9.82,36.4,32.4,5.1,81.5,44.0,16.0,19.5,5.19,13.7,13.6,-0.59,0.0,1.0,137.6892,79.8,-0.5454754668303963,95.0,0.3711220796856184,-0.1446494378211413,0.4762032805556736
45,ABIO,2021,1.18,0.12,0.155,0.012,0.28,0.153,0.066,0.0,0.0,1.06,,,0.253,0.051,1.74,0.234,0.494,0.3,115.0,85.0,9.78,10.1,-0.31,0.14,0.78,-3.64,13.1,1.0,0.7,5.1,0.7,814.6,148.1,8.28,-31.6,65.0,1.94,3.27,13.0,115.0,63.0936,-0.6003127902675268,38.2,1.1020966127507206,-0.36824951819052465,0.3027236961343105
46,ABIO,2022,1.14,0.111,0.164,0.046,0.22,0.218,-0.042,1.6,185.0,1.03,,0.1,0.245,0.049,2.04,0.341,0.708,0.51,62.1,92.6,5.75,6.26,-0.4,0.5,-0.45,-4.26,14.4,4.0,-0.7,13.5,2.3,125.0,-136.9,5.06,-14.6,38.1,3.09,36.7,19.0,63.0936,103.224,0.4922820460538216,115.0,-0.6003127902675268,0.02958447453198785,0.30199930089927457
47,ABIO,2023,1.37,0.276,0.347,0.169,0.435,0.204,0.191,1.2,66.0,1.09,,0.1,0.258,0.052,2.54,0.424,0.65,0.11,102.0,92.6,9.45,9.56,-0.38,1.82,2.06,-4.06,25.3,12.3,2.0,39.9,6.7,55.9,49.5,6.9,-25.1,27.5,0.31,14.71,15.0,103.224,84.9,-0.1954272908322432,63.0936,0.4922820460538216,-0.25655579668681305,0.34414916167437654
48,ASSB,2021,12.1,0.08,0.171,0.088,0.163,0.022,0.091,0.0,0.0,,11.9,,0.43,,3.62,0.23,0.34,0.34,0.831,773.9,0.64,0.98,0.23,0.11,0.12,0.3,1.4,0.7,14.1,38.3,2.4,7.31,7.07,0.05,2.8,5.72,1.96,0.0,0.0,0.831,0.758,-0.0919464092130765,0.796,0.043030609011065,0.35569681766756606,0.6767129668552573
49,ASSB,2022,12.2,0.09,0.143,0.005,0.275,0.022,0.02,0.0,0.0,,11.9,0.1,0.41,,3.72,0.24,0.0,-0.12,0.758,773.9,0.59,0.47,0.24,0.01,0.03,0.31,1.2,0.0,3.4,2.1,0.1,117.3,29.3,0.05,2.44,3.26,-0.84,0.0,0.0,0.758,2.64,1.2478508104979902,0.831,-0.0919464092130765,0.6141340015841206,0.7301962005411472
50,ASSB,2023,14.1,0.227,0.3,0.054,0.51,0.25,0.492,0.0,0.0,,13.1,0.1,0.484,,3.32,0.295,0.0,-0.61,2.64,773.9,2.04,1.43,0.3,0.07,0.64,0.38,2.1,0.4,24.1,18.3,1.6,37.8,4.14,0.14,6.91,4.76,-2.03,0.0,2.0,2.64,1.6,-0.5007752879124893,0.758,1.2478508104979902,-0.2178935956765438,0.5146156485347949
51,AMEZ,2021,40.1,14.7,10.5,11.7,7.34,0.48,6.87,0.0,0.0,,27.4,,3.59,0.197,31.2,20.4,4.25,-0.08,17.9,498.5,8.93,8.85,20.4,23.4,13.8,40.9,26.2,29.1,76.9,57.2,37.4,0.76,1.3,0.22,0.44,0.84,-0.01,0.0,1.0,17.9,27.3,0.4220859893442049,7.28,0.8996698506381146,-0.0013100301823765342,0.6366006326373996
52,AMEZ,2022,43.1,10.0,10.9,8.72,10.1,0.6,10.3,0.0,0.0,3.07,30.0,0.9,3.49,,39.0,29.0,1.39,-9.11,27.3,498.5,13.6,4.5,29.0,17.5,20.7,58.2,25.4,20.2,75.9,30.1,22.4,1.56,1.32,0.32,0.47,0.41,-0.83,0.0,1.0,27.3,65.9,0.8812517393175476,17.9,0.4220859893442049,0.15392599376493457,0.659065666969446
53,AMEZ,2023,46.5,10.8,11.7,9.73,7.69,0.8,8.7,0.0,0.0,3.86,31.9,0.9,5.36,0.149,50.8,38.6,1.41,-4.69,65.9,498.5,32.9,28.2,38.6,19.5,17.5,77.4,25.1,20.9,26.5,25.2,19.1,3.38,3.78,0.71,0.85,2.41,-0.4,0.0,2.0,65.9,146.073,0.7959680552415259,27.3,0.8812517393175476,-0.06901176835580515,0.5775048693148559
54,AFLT,2022,413.3,-13.4,112.9,-41.4,79.3,7.5,-24.9,0.0,0.0,426.7,,126.1,70.6,31.8,957.1,-91.4,611.6,503.6,24.6,3976.0,97.7,601.3,-93.9,-10.4,-6.26,-23.6,27.3,-10.0,-25.5,45.3,-4.3,-2.36,-3.92,0.24,-1.04,5.33,4.46,0.0,2.0,24.6,34.9,0.3497403862700642,58.9,-0.8730946477192237,0.26802081809624784,0.511887506815904
55,AFLT,2023,612.2,182.3,318.4,-1.03,177.2,99.5,-2.61,0.0,0.0,429.9,,136.0,77.5,29.2,1114.0,-85.5,747.3,630.3,34.9,3976.0,138.9,769.2,-93.0,-0.26,-0.66,-23.4,52.0,-0.2,-1.9,1.2,-0.1,-135.5,-53.2,0.23,-1.49,2.42,1.98,0.0,16.0,34.9,64.20100000000001,0.6095319576902121,24.6,0.3497403862700642,-0.05536205419595877,0.5191767388927891
56,AFLT,2024,856.8,99.5,214.1,64.2,203.8,91.9,19.1,9.0,33.0,757.2,,114.0,99.8,23.1,1157.0,-55.7,703.0,597.6,58.9,3976.0,234.0,831.6,-76.9,16.2,4.81,-19.3,25.0,7.5,8.2,-115.3,5.6,3.64,12.2,0.27,-3.04,3.88,2.79,0.0,11.0,64.20100000000001,57.7,-0.1067616133845395,34.9,0.6095319576902121,-0.06969940145019664,0.473611283615851
60,BISV,2021,21.6,3.8,7.35,2.17,3.08,3.22,0.253,22.8,116.0,17.8,,3.6,5.23,0.33,45.7,19.4,11.5,10.5,11.4,949.0,11.2,21.8,8.53,2.29,0.27,8.99,34.0,10.0,2.3,11.2,4.7,5.18,44.4,0.52,1.32,2.96,1.43,0.0,15.0,13.9992,9.69171,-0.3677293042035928,9.7911,0.3575263753442811,-0.07868725704395493,0.47659984665128363
61,BISV,2022,25.7,3.25,7.27,2.51,3.83,2.48,1.46,4.1,15.0,22.5,,4.0,6.6,0.23,43.4,22.1,9.71,8.54,9.31,949.0,9.17,17.7,12.3,2.64,1.54,12.9,28.3,9.8,16.6,11.4,5.8,3.65,6.27,0.36,0.75,2.44,1.17,0.0,10.0,9.69171,15.0,0.4367793201804025,13.9992,-0.3677293042035928,0.22067868966333998,0.5298754968228624
62,BISV,2023,32.0,3.83,8.13,2.15,7.91,3.0,5.85,0.0,1.0,28.1,,4.3,7.2,0.23,42.1,25.0,6.34,5.97,15.0,949.0,14.8,20.7,15.4,2.27,6.16,16.3,25.4,6.7,41.1,8.6,5.1,6.87,2.53,0.46,0.96,2.55,0.73,0.0,9.0,15.0,9.27,-0.4812668215244463,9.69171,0.4367793201804025,-0.015386612002598193,0.5186539670924569
64,BANE,2023,1032.0,194.2,243.6,177.4,150.6,65.5,,11.4,25.0,120.6,717.0,49.4,,,1127.0,832.0,,0.0,2197.0,147.8,376.5,376.5,832.0,1200.0,0.0,5627.0,23.6,17.2,0.0,21.3,15.7,2.12,,0.36,0.45,1.55,0.0,0.0,6.0,2447.458,2719.661,0.1054573052801422,1141.098,0.7630589781453727,-0.043072599257866155,0.5801665764340602
65,BANE,2024,1143.0,137.2,188.6,104.7,163.0,74.1,,5.7,25.0,153.5,852.0,51.5,,,1163.0,893.0,,0.0,2573.0,147.8,419.4,419.4,893.0,708.2,0.0,6040.0,16.5,9.2,0.0,11.7,9.0,4.01,,0.37,0.47,2.22,0.0,0.0,6.0,2719.661,1453.0,-0.6268768555995619,2447.458,0.1054573052801422,0.1157443480480432,0.5660615037553501
69,BRZL,2021,6.37,2.08,2.59,2.7,3.01,1.71,1.3,0.0,0.0,1.05,3.24,,1.43,,20.5,19.1,0.03,-2.57,1097.0,7.03,7.71,5.14,17.7,384.2,185.0,2512.0,40.7,42.4,16.9,14.2,13.2,2.86,5.93,1.21,0.44,1.98,-0.99,0.0,27.0,1097.0,926.0,-0.1694602256290508,976.0,0.1168718738621376,0.009660833124470247,0.5294860295681406
72,VKCO,2022,97.8,-3.32,14.9,-27.2,12.6,20.3,-23.8,0.0,0.0,103.0,,18.1,38.9,4.97,360.9,170.3,124.5,75.8,436.0,226.1,98.6,174.4,-9.1,-120.3,-105.4,-40.2,15.2,-27.8,-24.2,-16.0,-7.5,-3.62,-4.14,1.01,-10.8,11.7,5.08,0.0,21.0,436.0,561.4,0.2527914205787477,869.0,-0.6897008819163577,0.11205050990437629,0.4018226076864464
73,VKCO,2023,132.8,-24.3,0.5,-34.3,1.3,32.4,-46.4,0.0,0.0,133.4,,23.7,55.9,6.79,400.7,137.5,168.2,116.9,561.4,226.1,127.0,243.9,-58.6,-151.6,-205.0,-259.1,0.4,-25.8,-36.5,-24.9,-8.6,-3.7,-2.74,0.96,-2.17,487.7,233.8,0.0,24.0,561.4,308.2,-0.5996847410417667,436.0,0.2527914205787477,-0.4368443889050382,0.22475928939823164
74,VKCO,2024,147.6,-33.9,-4.9,-95.5,-10.7,26.9,-44.8,0.0,0.0,152.6,,28.8,64.9,26.6,333.5,44.8,202.7,174.3,308.2,239.0,73.7,248.0,-132.7,-399.6,-187.4,-555.2,-3.3,-64.7,-60.8,-213.2,-28.6,-0.77,-1.64,0.5,-0.56,-50.6,-35.6,0.0,18.0,308.2,302.3,-0.0193290211006028,561.4,-0.5996847410417667,0.5085936013427259,0.6798330853497587
75,VSMO,2023,121.5,24.9,43.7,24.9,9.35,8.1,2.26,1.7,26.0,20.4,76.2,18.8,26.9,12.3,524.6,307.9,146.7,88.9,33080.0,11.5,381.4,470.3,307.9,2155.0,196.0,26705.0,36.0,20.5,0.6,8.1,4.7,15.3,168.8,3.14,1.24,10.8,2.03,0.0,7.0,33642.35999999999,24040.0,-0.3360668775549065,48616.48,-0.3681765808551434,0.10482136531620483,0.42401266650693814
79,VLHZ,2021,3.6,0.11,0.131,0.48,-0.21,0.015,-0.125,0.0,0.0,,3.32,,,0.056,1.33,0.385,0.6,0.55,71.3,5.01,0.36,0.91,0.39,95.9,-25.0,76.9,3.6,13.3,-35.0,124.7,36.1,0.74,-2.85,0.1,0.93,6.91,4.19,0.0,0.0,71.3,72.2,0.0125437184785303,70.9,0.0056258938821682,0.28442436369024987,0.6676329656230595
80,VLHZ,2022,3.54,0.184,0.212,0.099,0.226,0.031,0.228,0.0,0.0,,3.17,0.0,,0.055,1.21,0.52,0.326,0.25,72.2,5.01,0.36,0.61,0.52,19.8,45.5,103.9,6.0,2.8,63.1,19.0,8.2,3.65,1.59,0.1,0.7,2.87,1.16,0.0,1.0,72.2,233.2,1.1724564085775566,71.3,0.0125437184785303,0.1479092195253981,0.569502222105766
81,VLHZ,2023,3.9,0.35,0.41,0.238,-0.134,0.143,-0.274,0.0,0.0,0.136,3.18,0.0,0.169,0.056,1.5,0.76,0.4,0.38,233.2,5.01,1.17,1.55,0.76,47.5,-54.7,151.0,10.5,6.1,-23.5,31.3,15.9,4.9,-4.26,0.3,1.54,3.77,0.93,0.0,4.0,233.2,197.0,-0.1686927257383488,72.2,1.1724564085775566,-0.24281011547899584,0.5036795829503719
82,VGSB,2021,26.2,-0.01,0.053,0.284,0.075,0.07,0.028,0.0,0.0,,25.9,,0.9,,6.85,-6.25,0.0,-0.2,3.8,319.6,1.39,1.19,-6.25,0.89,0.09,-19.6,0.2,1.1,2.3,-4.5,4.1,4.9,49.7,0.05,-0.22,22.5,-3.77,0.0,0.0,3.8,3.44,-0.099529595347033,3.47,0.0908464727735721,0.3875509983716354,0.7056003902568557
83,VGSB,2022,26.2,0.52,0.57,0.883,0.433,0.09,0.382,0.0,0.0,,25.0,0.1,0.93,,6.04,-5.36,0.0,-0.38,3.44,319.6,1.26,0.88,-5.36,2.76,1.2,-16.8,2.2,3.4,34.8,-16.5,14.6,1.43,3.31,0.05,-0.24,1.55,-0.67,0.0,0.0,3.44,14.5,1.4386771780412215,3.8,-0.099529595347033,0.6917238458794213,0.797948375750485
